SubscriberID,FullName,Email,Region,Plan,SignupDate,RenewalDate,TenureDays,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalOrders,TotalSpent,AvgOrderValue,NumSupportTickets,NumNegativeTickets,DaysBeforeRenewalLastNegativeTicket
S-17418,Alex Baird,gardnerkrystal@example.org,West,Monthly Essentials,2025-04-09,2026-09-15,528,83.0,False,False,15,757.2,50.48,3,1,
S-17419,Brandon Wilson,alexander55@example.net,Northeast,Monthly Essentials,2024-11-07,2026-08-28,681,71.5,False,False,22,1111.09,50.5,4,0,
S-17420,Ricky Jackson,qescobar@example.net,South,Monthly Essentials,2024-11-11,2026-09-10,677,81.9,True,True,23,1220.72,53.07,2,1,81.0
S-17421,Noah Roberts,cookkevin@example.com,West,Monthly Essentials,2026-02-18,2026-09-09,213,53.6,False,False,5,275.22,55.04,1,0,
S-17422,Madison Mendoza,patricia08@example.org,South,Monthly Essentials,2025-03-27,2026-09-03,541,78.9,True,False,16,756.63,47.29,3,1,71.0
S-17423,Kristen Rice,glasschristopher@example.com,West,Monthly Essentials,2025-09-24,2026-09-08,360,49.1,True,False,12,623.22,51.94,4,1,13.0
S-17424,Lauren Murphy,henrykylie@example.org,West,Monthly Plus,2026-07-12,2026-09-18,69,61.0,False,False,3,147.89,49.3,0,0,
S-17425,Barbara James,matthew28@example.com,West,Monthly Essentials,2025-03-27,2026-09-18,541,56.1,False,False,16,857.8,53.61,2,0,
S-17426,Joseph Gutierrez,nthompson@example.org,Midwest,Monthly Essentials,2025-09-06,2026-09-03,378,43.0,False,False,11,589.32,53.57,1,0,
S-17427,Daniel Moore,timothycollins@example.com,Northeast,Monthly Essentials,2026-03-27,2026-09-09,176,77.0,False,False,6,253.73,42.29,0,0,
S-17428,Stanley Woods,anthony65@example.com,West,Monthly Essentials,2026-02-05,2026-09-11,226,100.0,False,False,7,345.53,49.36,1,0,
S-17429,Lisa Baker,martinjennifer@example.org,Northeast,Monthly Plus,2025-03-20,2026-08-31,548,82.0,True,False,17,910.95,53.59,2,1,73.0
S-17430,Jordan Gordon,jennifer05@example.net,Northeast,Monthly Essentials,2026-03-19,2026-08-25,184,65.7,False,True,4,202.08,50.52,2,0,
S-17431,Anna Young,thomasfreeman@example.com,Northeast,Monthly Essentials,2024-09-30,2026-09-03,719,68.3,False,False,24,1196.61,49.86,2,1,
S-17432,Amber Berry,tyler18@example.net,Midwest,Monthly Plus,2025-06-21,2026-09-13,455,67.9,False,True,16,886.62,55.41,3,1,41.0
S-17433,Theresa Jones,margaretthomas@example.org,Northeast,Monthly Essentials,2025-02-17,2026-09-01,579,84.9,True,False,17,815.46,47.97,4,2,2.0
S-17434,Stephen Bowen,ndavis@example.com,South,Monthly Essentials,2026-02-21,2026-09-18,210,88.2,False,False,7,367.31,52.47,1,1,13.0
S-17435,Colin Cummings,xbrown@example.com,Northeast,Monthly Essentials,2025-06-01,2026-08-30,475,46.8,True,True,16,765.0,47.81,3,1,87.0
S-17436,Paul Christensen,olee@example.net,West,Monthly Essentials,2025-01-23,2026-09-12,604,50.4,False,False,21,1093.69,52.08,0,0,
S-17437,Derek Bond,steven71@example.net,West,Monthly Essentials,2026-04-05,2026-08-24,167,59.4,False,False,3,137.55,45.85,1,0,
S-17438,Jerry King,douglasstanley@example.org,Midwest,Monthly Essentials,2025-02-25,2026-09-09,571,7.8,False,False,19,970.3,51.07,3,0,
S-17439,Jessica Ward,jacqueline41@example.net,West,Quarterly Bundle,2025-08-01,2026-09-16,414,70.8,False,False,14,692.14,49.44,2,0,
S-17440,Peter Knapp,qramirez@example.com,West,Monthly Plus,2026-06-06,2026-08-27,105,80.1,False,False,4,192.51,48.13,1,0,
S-17441,Jason Gates,wendysmith@example.com,West,Monthly Essentials,2026-04-21,2026-09-17,151,60.1,False,False,5,230.25,46.05,1,0,
S-17442,Victoria Alvarez,robertbradford@example.org,South,Monthly Plus,2024-10-18,2026-09-11,701,69.7,False,False,24,1240.09,51.67,5,1,
S-17443,Travis Simpson,coreylong@example.org,Northeast,Monthly Essentials,2025-04-13,2026-08-25,524,62.1,True,False,16,959.35,59.96,5,3,61.0
S-17444,Mr. Anthony Archer MD,scottkelsey@example.net,Midwest,Quarterly Bundle,2025-06-06,2026-08-25,470,100.0,False,False,16,859.63,53.73,3,1,
S-17445,Jenna Hernandez,williamsrichard@example.net,Midwest,Monthly Plus,2024-11-14,2026-08-26,674,73.1,False,False,23,1195.09,51.96,2,0,
S-17446,Zachary Campbell,felicia93@example.com,Northeast,Monthly Essentials,2026-03-22,2026-09-13,181,54.8,False,False,6,317.83,52.97,3,0,
S-17447,Darren Dougherty,rossabigail@example.com,West,Monthly Plus,2025-04-12,2026-09-10,525,45.2,False,False,17,853.46,50.2,2,1,
S-17448,Thomas Romero,xballard@example.org,West,Monthly Essentials,2025-10-17,2026-09-15,337,75.6,True,False,10,559.7,55.97,1,1,62.0
S-17449,Pamela Parks,josephbautista@example.net,Northeast,Quarterly Bundle,2025-05-28,2026-09-18,479,54.4,False,False,16,888.44,55.53,0,0,
S-17450,Jeanne Alvarez,michaeloliver@example.com,Midwest,Monthly Essentials,2025-10-11,2026-09-11,343,70.3,False,False,12,630.7,52.56,0,0,
S-17451,Carla Garcia,kelly62@example.com,South,Monthly Plus,2024-11-13,2026-09-17,675,70.4,False,False,20,1027.64,51.38,2,0,
S-17452,Brad Fox,sarahnavarro@example.org,Midwest,Monthly Essentials,2025-07-27,2026-08-28,419,48.6,True,True,13,716.99,55.15,1,1,36.0
S-17453,Jeffrey Aguilar,ohughes@example.org,Midwest,Monthly Plus,2026-08-07,2026-09-06,43,67.0,False,False,1,55.77,55.77,0,0,
S-17454,Barbara Doyle,cbanks@example.com,Midwest,Monthly Plus,2026-05-21,2026-08-29,121,69.7,True,True,3,137.02,45.67,1,1,41.0
S-17455,Roberta Evans,lmendoza@example.org,West,Monthly Plus,2026-07-10,2026-09-14,71,81.5,True,False,1,39.06,39.06,2,2,38.0
S-17456,Gloria Snow,ysimon@example.net,Midwest,Monthly Essentials,2026-04-11,2026-09-09,161,73.1,False,False,4,185.13,46.28,3,0,
S-17457,Joyce Garcia,ztaylor@example.org,Northeast,Monthly Plus,2025-01-03,2026-09-04,624,57.0,False,True,18,996.44,55.36,5,0,
S-17458,Denise Johnston,mullinsjeffrey@example.org,Midwest,Quarterly Bundle,2024-12-11,2026-08-21,647,94.4,True,False,22,1207.19,54.87,5,1,24.0
S-17459,Ms. Tiffany Thompson,daniellecolon@example.net,South,Monthly Essentials,2025-03-19,2026-08-25,549,71.4,False,False,18,912.0,50.67,2,1,
S-17460,Angela Porter,elizabethdiaz@example.com,South,Quarterly Bundle,2024-11-22,2026-09-16,666,72.6,True,True,23,1273.81,55.38,2,1,53.0
S-17461,Cody Rodriguez,wspencer@example.org,Northeast,Monthly Essentials,2025-10-19,2026-09-06,335,59.4,True,False,11,577.67,52.52,2,1,39.0
S-17462,Brenda Day,vkim@example.net,Northeast,Monthly Essentials,2026-04-01,2026-09-12,171,70.5,False,False,6,321.42,53.57,0,0,
S-17463,Tanya Gomez,tlewis@example.com,Northeast,Monthly Essentials,2025-11-30,2026-09-08,293,54.3,False,False,10,541.82,54.18,3,1,43.0
S-17464,Renee Smith,shane47@example.net,South,Monthly Essentials,2025-12-08,2026-08-28,285,93.3,False,False,10,520.71,52.07,3,1,
S-17465,Leslie Richards,prowe@example.org,South,Monthly Plus,2026-01-30,2026-09-13,232,55.7,True,False,8,431.7,53.96,3,2,4.0
S-17466,Jason Moore,stephensashley@example.org,Midwest,Monthly Plus,2024-12-10,2026-09-13,648,100.0,False,False,20,966.59,48.33,0,0,
S-17467,Kimberly Macias,deborahmacias@example.net,Midwest,Monthly Plus,2025-04-18,2026-09-18,519,87.2,False,False,18,978.73,54.37,1,0,
S-17468,Jodi Patterson,xcruz@example.org,South,Monthly Essentials,2025-11-11,2026-09-19,312,91.1,False,False,8,396.01,49.5,0,0,
S-17469,Jamie Smith,award@example.com,South,Monthly Plus,2026-05-19,2026-08-30,123,73.9,False,False,5,278.56,55.71,1,0,
S-17470,Justin Wilson,stephaniehall@example.net,West,Monthly Essentials,2026-02-08,2026-09-18,223,45.2,False,True,7,338.36,48.34,2,1,
S-17471,Anne Stevens,laurabrewer@example.org,South,Monthly Essentials,2025-02-18,2026-09-16,578,83.0,True,True,19,956.31,50.33,2,1,36.0
S-17472,Stephanie Harrison,gallowaytimothy@example.net,Northeast,Monthly Essentials,2025-04-01,2026-09-12,536,86.9,False,False,16,825.13,51.57,1,0,
S-17473,Mary Barber,hmartinez@example.org,West,Quarterly Bundle,2026-02-20,2026-09-10,211,60.1,True,True,8,384.16,48.02,1,1,8.0
S-17474,Michael Perry,billy28@example.net,Midwest,Monthly Essentials,2025-07-04,2026-09-19,442,86.1,False,False,14,745.75,53.27,2,1,
S-17475,Steve Hoffman,georgemaynard@example.net,West,Monthly Plus,2025-07-19,2026-08-23,427,64.5,False,False,12,605.45,50.45,3,1,
S-17476,Ryan Hamilton,enguyen@example.net,West,Quarterly Bundle,2026-03-20,2026-08-29,183,91.2,True,False,5,239.61,47.92,2,1,31.0
S-17477,Kristina Sanders,melindakelly@example.com,West,Monthly Essentials,2025-11-01,2026-08-27,322,49.5,False,False,11,557.62,50.69,0,0,
S-17478,Elizabeth Robinson,jamesduncan@example.org,West,Monthly Essentials,2024-11-20,2026-08-24,668,29.1,False,False,20,1036.5,51.82,4,0,
S-17479,Miss Kelly Johnson,lopezrandall@example.net,South,Monthly Essentials,2025-05-16,2026-08-30,491,51.0,False,True,14,737.49,52.68,2,0,
S-17480,Jared Scott,seth42@example.com,South,Monthly Essentials,2026-03-03,2026-09-09,200,66.5,True,False,5,284.65,56.93,2,1,46.0
S-17481,Ethan Tran,stephanie70@example.net,Midwest,Monthly Essentials,2024-09-23,2026-09-04,726,68.8,False,False,25,1343.79,53.75,5,0,
S-17482,Erica Mcdonald,mullinsdennis@example.com,Northeast,Monthly Plus,2024-11-18,2026-09-17,670,71.6,False,True,20,1018.75,50.94,4,0,
S-17483,Jasmine Murphy,brendagutierrez@example.net,West,Monthly Essentials,2025-02-18,2026-08-25,578,60.0,False,False,20,1043.75,52.19,3,0,
S-17484,Danielle Ruiz,milesrobert@example.org,Midwest,Monthly Plus,2024-11-10,2026-09-12,678,43.8,False,False,23,1246.47,54.19,3,0,
S-17485,Shawn Wilson DVM,middletonsamantha@example.net,Midwest,Quarterly Bundle,2026-01-26,2026-08-29,236,82.0,False,False,6,336.3,56.05,1,0,
S-17486,James Pugh,williamsethan@example.org,West,Monthly Essentials,2025-12-03,2026-09-06,290,90.4,False,False,8,426.74,53.34,0,0,
S-17487,Danielle Graves,kendra38@example.org,West,Monthly Essentials,2025-07-10,2026-09-10,436,81.2,False,False,14,745.12,53.22,1,1,
S-17488,Greg White,morrisoncraig@example.com,Midwest,Monthly Essentials,2025-03-19,2026-08-29,549,83.0,False,False,19,928.29,48.86,4,1,
S-17489,Mary Morales,hernandeznicole@example.org,Northeast,Monthly Plus,2025-04-05,2026-08-23,532,50.7,False,False,18,957.51,53.2,2,0,
S-17490,David Li,raydaniel@example.org,South,Monthly Essentials,2024-12-24,2026-09-16,634,80.5,False,False,21,1118.88,53.28,4,0,
S-17491,Jennifer Green,markedwards@example.com,West,Monthly Essentials,2025-07-26,2026-08-26,420,67.6,False,False,14,790.26,56.45,2,0,
S-17492,Emma Moran,robertcharles@example.com,Northeast,Quarterly Bundle,2026-05-30,2026-09-04,112,67.2,True,True,4,229.68,57.42,1,1,4.0
S-17493,Kyle Golden,nhernandez@example.com,West,Monthly Plus,2024-09-20,2026-09-14,729,61.5,False,False,22,1165.79,52.99,4,0,
S-17494,William Hernandez,jennifergarcia@example.net,Northeast,Monthly Plus,2026-01-01,2026-08-21,261,81.5,True,False,6,307.4,51.23,4,2,25.0
S-17495,Adam Garcia,lisadixon@example.com,West,Monthly Plus,2026-05-24,2026-09-10,118,46.6,False,True,2,122.23,61.12,1,1,88.0
S-17496,Laura Roberts,greenebrandi@example.org,West,Monthly Plus,2026-02-05,2026-08-26,226,78.8,True,False,8,401.5,50.19,1,1,50.0
S-17497,Kenneth Harmon,arnolddavid@example.com,South,Quarterly Bundle,2026-04-17,2026-09-11,155,44.0,False,False,5,276.37,55.27,0,0,
S-17498,David Lane,gdavis@example.org,Midwest,Monthly Plus,2026-02-16,2026-08-28,215,38.8,False,False,8,377.95,47.24,1,1,8.0
S-17499,Dawn Fernandez,mcdowellpaul@example.net,Northeast,Quarterly Bundle,2026-03-27,2026-08-21,176,85.4,True,False,3,135.29,45.1,1,1,33.0
S-17500,Julie Edwards,lopezcraig@example.net,Northeast,Monthly Essentials,2024-10-04,2026-09-08,715,55.4,False,True,22,1151.03,52.32,4,0,
S-17501,Rebecca Webb,rogerssuzanne@example.net,South,Monthly Essentials,2025-04-13,2026-08-24,524,95.3,False,False,18,905.71,50.32,3,1,
S-17502,Faith Ball,jason42@example.net,West,Monthly Plus,2025-11-20,2026-09-15,303,98.0,False,False,9,447.35,49.71,1,0,
S-17503,Trevor Hall,ydennis@example.com,West,Monthly Essentials,2025-06-16,2026-08-26,460,79.4,False,False,13,676.2,52.02,3,0,
S-17504,Tommy Smith,kingchristopher@example.net,West,Monthly Plus,2026-04-30,2026-09-06,142,42.9,False,False,3,157.75,52.58,0,0,
S-17505,Cheryl Delgado,pdaniel@example.net,Midwest,Monthly Essentials,2025-07-28,2026-08-24,418,62.4,True,False,14,752.08,53.72,2,1,64.0
S-17506,Madison Martinez,carsonkathy@example.org,South,Monthly Essentials,2025-05-13,2026-08-29,494,74.0,True,True,16,755.27,47.2,3,1,45.0
S-17507,Tara Johnson,ydiaz@example.org,West,Monthly Plus,2025-07-15,2026-08-24,431,53.8,False,False,13,634.38,48.8,4,1,
S-17508,Melissa Mcmillan,anna81@example.net,West,Monthly Plus,2025-09-24,2026-08-22,360,58.4,True,False,11,573.2,52.11,2,1,7.0
S-17509,Scott Merritt,nolansamuel@example.com,Midwest,Monthly Essentials,2025-09-19,2026-08-23,365,84.9,False,False,13,675.45,51.96,1,0,
S-17510,Ethan Hurst,garystewart@example.net,South,Monthly Plus,2026-04-15,2026-08-22,157,89.6,False,False,5,247.19,49.44,0,0,
S-17511,Ashley Andrade,bryantjames@example.org,South,Monthly Essentials,2025-04-09,2026-09-18,528,80.4,True,True,16,788.24,49.26,4,2,33.0
S-17512,Darrell Wilson,jarmstrong@example.com,Northeast,Monthly Essentials,2025-10-24,2026-08-30,330,45.8,False,False,11,541.82,49.26,2,0,
S-17513,Dr. Melody Ewing,ohill@example.com,Northeast,Monthly Essentials,2025-08-31,2026-09-06,384,86.8,True,False,13,734.02,56.46,2,1,35.0
S-17514,Christine Johnson,renee84@example.org,Midwest,Monthly Essentials,2025-10-06,2026-09-14,348,78.3,True,False,11,622.96,56.63,3,1,82.0
S-17515,Brittney Clark,myersmary@example.com,West,Monthly Plus,2026-04-25,2026-08-29,147,90.7,False,False,5,287.9,57.58,0,0,
S-17516,Deborah Perez,patrickhiggins@example.org,Northeast,Monthly Plus,2025-12-31,2026-09-18,262,87.3,False,True,9,481.79,53.53,0,0,
S-17517,Shannon Donovan,sarah89@example.org,Midwest,Monthly Essentials,2026-01-11,2026-09-06,251,75.6,False,False,9,472.3,52.48,0,0,
S-17518,Jonathan Williams,duanehubbard@example.org,Midwest,Monthly Plus,2025-05-06,2026-08-25,501,74.9,True,False,17,893.66,52.57,2,1,50.0
S-17519,Amanda Contreras,robinsonwhitney@example.com,Northeast,Monthly Plus,2026-03-16,2026-09-11,187,92.0,False,False,4,213.12,53.28,1,0,
S-17520,Kathleen Harvey,austintaylor@example.com,South,Monthly Essentials,2025-12-16,2026-09-15,277,74.4,True,True,8,391.13,48.89,2,1,57.0
S-17521,Donald Martinez,margaret97@example.net,Northeast,Monthly Plus,2025-02-21,2026-09-18,575,46.9,False,True,20,1065.5,53.28,0,0,
S-17522,Brianna Dennis,amy79@example.net,Midwest,Quarterly Bundle,2025-04-23,2026-09-01,514,94.6,False,False,18,911.88,50.66,3,1,
S-17523,James Golden,thomascoleman@example.net,Midwest,Monthly Plus,2025-05-18,2026-09-11,489,64.1,True,False,16,827.52,51.72,1,1,28.0
S-17524,Kimberly Alexander,xosborne@example.net,South,Monthly Essentials,2025-09-30,2026-09-11,354,70.8,False,False,9,469.88,52.21,0,0,
S-17525,Thomas Davis,gaysarah@example.net,Midwest,Monthly Plus,2024-10-23,2026-08-26,696,70.3,True,True,21,1084.72,51.65,4,2,1.0
S-17526,Hannah Stewart,nicolegarcia@example.net,South,Quarterly Bundle,2026-07-10,2026-09-05,71,42.3,False,False,1,30.2,30.2,1,1,0.0
S-17527,Olivia Lewis,vgates@example.com,Midwest,Quarterly Bundle,2026-02-25,2026-08-21,206,83.1,False,False,7,397.5,56.79,0,0,
S-17528,Kaitlyn Spencer,christina13@example.com,Midwest,Quarterly Bundle,2025-04-22,2026-09-09,515,50.5,False,False,18,988.0,54.89,2,0,
S-17529,Zachary Calderon,crystalcohen@example.net,West,Monthly Essentials,2025-02-14,2026-08-26,582,37.5,False,False,20,1042.58,52.13,5,0,
S-17530,Devin Rosales,courtney47@example.net,South,Monthly Essentials,2025-03-04,2026-08-24,564,96.0,False,False,19,965.23,50.8,3,0,
S-17531,Michael Howard,bradley85@example.com,Northeast,Quarterly Bundle,2026-03-14,2026-09-15,189,64.8,True,False,5,273.0,54.6,2,1,44.0
S-17532,Joseph Rogers,hughesbrent@example.org,West,Quarterly Bundle,2025-08-27,2026-09-13,388,57.6,False,False,11,514.8,46.8,3,1,
S-17533,Kimberly Robertson,christy84@example.com,Northeast,Monthly Essentials,2026-04-01,2026-08-23,171,72.6,True,False,5,241.46,48.29,2,1,67.0
S-17534,Jennifer Thomas,criley@example.net,Northeast,Monthly Essentials,2025-12-30,2026-08-27,263,78.3,False,False,8,411.16,51.4,1,1,
S-17535,Linda Williams,danielknight@example.net,West,Monthly Plus,2025-04-11,2026-08-23,526,47.3,False,False,16,797.85,49.87,1,1,
S-17536,Chelsea Smith,mmarshall@example.org,West,Monthly Essentials,2026-08-15,2026-08-21,35,72.4,False,False,2,106.03,53.02,0,0,
S-17537,Stephanie Koch,jerry29@example.org,South,Monthly Plus,2025-11-28,2026-08-26,295,56.2,False,False,9,501.88,55.76,2,0,
S-17538,Troy Salinas,wcole@example.org,Midwest,Monthly Essentials,2024-10-25,2026-09-11,694,66.9,False,False,21,1122.53,53.45,5,1,
S-17539,Laura Gomez,craig27@example.net,South,Monthly Plus,2026-01-03,2026-09-16,259,89.3,False,False,8,413.64,51.71,1,1,
S-17540,Rachel Thomas,samanthataylor@example.com,Northeast,Quarterly Bundle,2025-11-04,2026-09-13,319,47.1,True,False,11,601.77,54.71,2,1,66.0
S-17541,Kristina Harrington,torreschristian@example.org,Northeast,Monthly Plus,2025-04-11,2026-08-23,526,70.7,False,False,18,878.85,48.82,0,0,
S-17542,Mr. Brent Powers,davismary@example.com,West,Monthly Plus,2025-03-06,2026-08-22,562,64.0,False,False,17,921.8,54.22,5,1,
S-17543,Devon Holland,alexis46@example.net,Midwest,Monthly Essentials,2025-07-25,2026-09-12,421,38.5,False,False,12,591.6,49.3,3,1,
S-17544,Michael Jones,beardtroy@example.org,Northeast,Monthly Essentials,2026-01-06,2026-08-30,256,69.4,False,False,9,432.14,48.02,1,0,
S-17545,Kari Carpenter,nhall@example.net,Northeast,Monthly Essentials,2024-10-24,2026-09-05,695,76.5,False,False,23,1234.7,53.68,2,0,
S-17546,Teresa Thornton,msmith@example.com,Midwest,Monthly Essentials,2025-01-21,2026-09-15,606,86.8,True,False,21,1138.33,54.21,3,1,25.0
S-17547,Eric Sanchez,shelleykramer@example.org,West,Monthly Essentials,2025-05-31,2026-08-23,476,49.7,False,False,16,798.87,49.93,6,1,
S-17548,Tim Garcia,wallacematthew@example.com,West,Monthly Essentials,2025-07-02,2026-09-11,444,81.8,True,False,15,804.47,53.63,4,1,55.0
S-17549,Wendy Wilkerson,rachelavila@example.org,Northeast,Monthly Essentials,2025-06-11,2026-09-06,465,88.6,True,True,13,736.76,56.67,2,1,49.0
S-17550,Donald Diaz,millercarol@example.com,West,Monthly Essentials,2026-02-04,2026-08-23,227,62.0,False,False,7,377.68,53.95,0,0,
S-17551,Thomas Rice,bherrera@example.com,South,Monthly Essentials,2025-07-20,2026-09-05,426,50.2,False,False,14,697.9,49.85,5,0,
S-17552,Gregory Carter,patrickclark@example.org,Northeast,Monthly Essentials,2026-01-23,2026-08-29,239,53.0,False,False,8,426.94,53.37,1,0,
S-17553,Douglas Manning,wromero@example.org,Midwest,Monthly Plus,2025-01-06,2026-09-06,621,71.2,False,False,18,1014.31,56.35,2,0,
S-17554,Kevin Lane,wattsthomas@example.org,Northeast,Quarterly Bundle,2024-11-18,2026-08-23,670,79.2,False,False,22,1139.03,51.77,0,0,
S-17555,Eric Rodriguez,dandrade@example.net,South,Monthly Essentials,2025-11-15,2026-09-12,308,78.0,True,False,9,474.13,52.68,3,3,5.0
S-17556,Karen Underwood,josephprice@example.net,Midwest,Monthly Essentials,2026-06-01,2026-09-07,110,86.9,False,False,4,199.18,49.8,0,0,
S-17557,Ann Costa,vramirez@example.org,West,Monthly Plus,2025-03-14,2026-08-23,554,68.5,False,False,17,915.53,53.85,1,0,
S-17558,Kelly Thompson,kimchen@example.net,Midwest,Monthly Plus,2024-12-17,2026-09-04,641,27.4,False,False,22,1144.28,52.01,3,0,
S-17559,Kenneth York,terri77@example.org,Northeast,Monthly Essentials,2025-06-04,2026-09-19,472,60.9,False,False,16,813.11,50.82,5,1,40.0
S-17560,Danielle Moore,cassandrabanks@example.org,Midwest,Quarterly Bundle,2026-01-16,2026-09-08,246,51.2,False,False,7,348.87,49.84,2,1,
S-17561,Eric Smith,zjones@example.net,West,Monthly Essentials,2025-03-25,2026-09-18,543,53.7,True,False,18,984.29,54.68,1,1,11.0
S-17562,Donna Smith,jchapman@example.com,West,Monthly Essentials,2026-07-19,2026-09-01,62,64.7,False,False,2,105.59,52.8,0,0,
S-17563,Jacob Bradshaw,qwilliamson@example.net,West,Monthly Essentials,2025-08-30,2026-08-31,385,29.6,True,False,12,645.27,53.77,2,2,56.0
S-17564,Bradley Chase,gdoyle@example.org,Midwest,Monthly Essentials,2026-06-30,2026-09-17,81,78.0,True,False,1,43.78,43.78,1,1,66.0
S-17565,Daniel Malone,moorematthew@example.org,Midwest,Monthly Essentials,2025-03-26,2026-08-26,542,70.6,False,False,19,1033.8,54.41,2,0,
S-17566,Sean Jackson,bnelson@example.org,Northeast,Quarterly Bundle,2025-10-18,2026-08-29,336,60.2,True,True,10,506.81,50.68,2,1,38.0
S-17567,Edward Evans,daniel26@example.com,South,Monthly Essentials,2026-02-25,2026-09-15,206,66.2,True,True,7,374.06,53.44,4,2,7.0
S-17568,Jay Pitts,scottkenneth@example.org,Northeast,Monthly Essentials,2025-09-21,2026-08-28,363,36.9,True,False,13,674.23,51.86,2,1,40.0
S-17569,Alyssa Martin,yyoder@example.net,South,Monthly Plus,2025-11-03,2026-09-02,320,33.4,False,False,9,425.66,47.3,4,2,33.0
S-17570,Thomas Rowe,charlesrobinson@example.net,West,Monthly Plus,2026-05-17,2026-09-17,125,44.9,False,False,5,283.33,56.67,0,0,
S-17571,Mr. Joel Woods,mmcguire@example.org,West,Monthly Plus,2026-01-08,2026-09-03,254,49.6,False,True,7,368.82,52.69,0,0,
S-17572,Nicholas Bartlett Jr.,patriciajackson@example.net,Midwest,Monthly Plus,2024-10-28,2026-09-16,691,66.4,False,False,23,1205.7,52.42,3,0,
S-17573,Michael Thompson,xbowman@example.org,Northeast,Monthly Essentials,2025-04-05,2026-08-29,532,49.1,True,True,17,895.43,52.67,2,1,45.0
